method,planted_wgds,duprate,simid,dup_cost,solution_cost,solution_nbdups,solution_nblosses,time
lcamap,1,10,83,25,26.0,1.0,1.0,0.049489
segdup,1,11,83,25,75,3,0,92.134956
insider,1,11,83,25,75.0,3.0,0.0,0.091012
fastmultrec_greedy,1,11,83,25,75.0,3.0,0.0,0.347226
lcamap,1,11,83,25,75.0,3.0,0.0,0.055085
segdup,2,7,84,25,4287,139,812,398.277359
insider,2,7,84,25,3891.0,107.0,1216.0,4.954929
fastmultrec_greedy,2,7,84,25,4096.0,129.0,871.0,12.968418
lcamap,2,7,84,25,4287.0,139.0,812.0,0.144105
segdup,2,8,84,25,1366,51,91,100.924834
insider,2,8,84,25,1268.0,43.0,193.0,3.624306
fastmultrec_greedy,2,8,84,25,1366.0,51.0,91.0,0.382083
lcamap,2,8,84,25,1366.0,51.0,91.0,0.059938
segdup,2,9,84,25,158,6,8,50.483960
insider,2,9,84,25,158.0,6.0,8.0,0.083621
fastmultrec_greedy,2,9,84,25,158.0,6.0,8.0,0.221928
lcamap,2,9,84,25,158.0,6.0,8.0,0.037317
segdup,2,10,84,25,51,2,1,138.962385
insider,2,10,84,25,51.0,2.0,1.0,0.138082
fastmultrec_greedy,2,10,84,25,51.0,2.0,1.0,0.565020
lcamap,2,10,84,25,51.0,2.0,1.0,0.087678
segdup,1,7,84,25,10007,284,2907,228.773341
insider,1,7,84,25,8679.0,196.0,3779.0,13.078202
fastmultrec_greedy,1,7,84,25,9184.0,241.0,3159.0,21.283267
lcamap,1,7,84,25,10029.0,286.0,2879.0,0.084395
segdup,1,8,84,25,1872,68,172,73.743035
insider,1,8,84,25,1754.0,57.0,329.0,12.736684
fastmultrec_greedy,1,8,84,25,1870.0,68.0,170.0,0.452136
lcamap,1,8,84,25,1892.0,69.0,167.0,0.036347
segdup,1,9,84,25,80,3,5,30.816479
insider,1,9,84,25,80.0,3.0,5.0,0.034634
fastmultrec_greedy,1,9,84,25,80.0,3.0,5.0,0.094238
lcamap,1,9,84,25,80.0,3.0,5.0,0.016452
segdup,1,10,84,25,75,3,0,30.444567
insider,1,10,84,25,75.0,3.0,0.0,0.037391
fastmultrec_greedy,1,10,84,25,75.0,3.0,0.0,0.092227
lcamap,1,10,84,25,75.0,3.0,0.0,0.018801
segdup,1,11,84,25,50,2,0,40.208564
insider,1,11,84,25,50.0,2.0,0.0,0.045481
fastmultrec_greedy,1,11,84,25,50.0,2.0,0.0,0.148589
lcamap,1,11,84,25,50.0,2.0,0.0,0.024637
segdup,2,7,85,25,3111,108,411,216.341202
insider,2,7,85,25,2741.0,77.0,816.0,136.632779
fastmultrec_greedy,2,7,85,25,3008.0,101.0,483.0,5.739105
lcamap,2,7,85,25,3111.0,108.0,411.0,0.095796
segdup,2,8,85,25,1332,48,132,72.179755
insider,2,8,85,25,1261.0,43.0,186.0,3.318945
fastmultrec_greedy,2,8,85,25,1332.0,48.0,132.0,0.271734
lcamap,2,8,85,25,1332.0,48.0,132.0,0.036397
segdup,2,9,85,25,213,8,13,83.331754
insider,2,9,85,25,213.0,8.0,13.0,0.122204
fastmultrec_greedy,2,9,85,25,213.0,8.0,13.0,0.383739
lcamap,2,9,85,25,213.0,8.0,13.0,0.057481
segdup,2,10,85,25,52,2,2,123.373264
insider,2,10,85,25,52.0,2.0,2.0,0.143353
fastmultrec_greedy,2,10,85,25,52.0,2.0,2.0,0.723003
lcamap,2,10,85,25,52.0,2.0,2.0,0.103793
segdup,2,11,85,25,75,3,0,78.177670
insider,2,11,85,25,75.0,3.0,0.0,0.093271
fastmultrec_greedy,2,11,85,25,75.0,3.0,0.0,0.342346
lcamap,2,11,85,25,75.0,3.0,0.0,0.049841
segdup,1,7,85,25,10873,286,3723,284.696345
insider,1,7,85,25,9674.0,205.0,4549.0,11.978354
fastmultrec_greedy,1,7,85,25,10058.0,242.0,4008.0,25.622910
lcamap,1,7,85,25,10873.0,286.0,3723.0,0.076571
segdup,1,8,85,25,1349,49,124,70.949154
insider,1,8,85,25,1252.0,41.0,227.0,4.774208
fastmultrec_greedy,1,8,85,25,1328.0,48.0,128.0,0.476092
lcamap,1,8,85,25,1369.0,50.0,119.0,0.027478
segdup,1,9,85,25,305,12,5,44.343726
insider,1,9,85,25,305.0,12.0,5.0,0.186593
fastmultrec_greedy,1,9,85,25,305.0,12.0,5.0,0.087861
lcamap,1,9,85,25,305.0,12.0,5.0,0.017257
segdup,1,10,85,25,100,4,0,73.474085
insider,1,10,85,25,100.0,4.0,0.0,0.071003
fastmultrec_greedy,1,10,85,25,100.0,4.0,0.0,0.213349
lcamap,1,10,85,25,100.0,4.0,0.0,0.038291
segdup,1,11,85,25,25,1,0,51.217701
insider,1,11,85,25,25.0,1.0,0.0,0.050103
fastmultrec_greedy,1,11,85,25,25.0,1.0,0.0,0.201708
lcamap,1,11,85,25,25.0,1.0,0.0,0.030305
segdup,2,8,86,25,2520,88,320,160.509101
insider,2,8,86,25,2365.0,69.0,640.0,6.948109
fastmultrec_greedy,2,8,86,25,2520.0,88.0,320.0,0.477775
lcamap,2,8,86,25,2520.0,88.0,320.0,0.071517
segdup,2,9,86,25,154,6,4,161.281751
insider,2,9,86,25,154.0,6.0,4.0,0.221101
fastmultrec_greedy,2,9,86,25,154.0,6.0,4.0,0.644612
lcamap,2,9,86,25,154.0,6.0,4.0,0.097777
segdup,2,10,86,25,75,3,0,106.347320
insider,2,10,86,25,75.0,3.0,0.0,0.121303
fastmultrec_greedy,2,10,86,25,75.0,3.0,0.0,0.424657
lcamap,2,10,86,25,75.0,3.0,0.0,0.066199
segdup,2,11,86,25,75368,17,74943,461.345744
insider,2,11,86,25,75368.0,17.0,74943.0,0.224020
fastmultrec_greedy,2,11,86,25,75368.0,17.0,74943.0,0.403227
lcamap,2,11,86,25,75368.0,17.0,74943.0,0.088664
segdup,1,7,86,25,2085,71,310,74.295872
insider,1,7,86,25,1916.0,57.0,491.0,1.085102
fastmultrec_greedy,1,7,86,25,1993.0,67.0,318.0,1.600469
lcamap,1,7,86,25,2152.0,75.0,277.0,0.026741
segdup,1,8,86,25,1810,64,210,65.242195
insider,1,8,86,25,1702.0,54.0,352.0,2.531917
fastmultrec_greedy,1,8,86,25,1774.0,62.0,224.0,0.424072
lcamap,1,8,86,25,1810.0,64.0,210.0,0.027366
segdup,1,9,86,25,670,26,20,103.918492
insider,1,9,86,25,670.0,26.0,20.0,9.184569
fastmultrec_greedy,1,9,86,25,670.0,26.0,20.0,0.310819
lcamap,1,9,86,25,670.0,26.0,20.0,0.051730
segdup,1,10,86,25,50,2,0,51.328123
insider,1,10,86,25,50.0,2.0,0.0,0.055324
fastmultrec_greedy,1,10,86,25,50.0,2.0,0.0,0.164860
lcamap,1,10,86,25,50.0,2.0,0.0,0.026867
segdup,1,11,86,25,25,1,0,72.137011
insider,1,11,86,25,25.0,1.0,0.0,0.063580
fastmultrec_greedy,1,11,86,25,25.0,1.0,0.0,0.239964
lcamap,1,11,86,25,25.0,1.0,0.0,0.045983
segdup,2,7,87,25,7386,182,2836,242.419771
insider,2,7,87,25,6504.0,130.0,3254.0,1.225720
fastmultrec_greedy,2,7,87,25,6722.0,146.0,3072.0,12.654003
lcamap,2,7,87,25,7386.0,182.0,2836.0,0.053560
segdup,2,8,87,25,2433,81,408,145.816921
insider,2,8,87,25,2284.0,66.0,634.0,24.824588
fastmultrec_greedy,2,8,87,25,2384.0,78.0,434.0,1.874852
lcamap,2,8,87,25,2457.0,83.0,382.0,0.054621
segdup,2,9,87,25,567,22,17,128.296688
insider,2,9,87,25,560.0,21.0,35.0,5.340853
fastmultrec_greedy,2,9,87,25,567.0,22.0,17.0,0.440878
lcamap,2,9,87,25,567.0,22.0,17.0,0.068905
segdup,2,10,87,25,50,2,0,76.140910
insider,2,10,87,25,50.0,2.0,0.0,0.100832
fastmultrec_greedy,2,10,87,25,50.0,2.0,0.0,0.360084
lcamap,2,10,87,25,50.0,2.0,0.0,0.060089
segdup,2,11,87,25,50,2,0,59.985529
insider,2,11,87,25,50.0,2.0,0.0,0.084560
fastmultrec_greedy,2,11,87,25,50.0,2.0,0.0,0.305427
lcamap,2,11,87,25,50.0,2.0,0.0,0.048733
segdup,1,7,87,25,1771,67,96,84.433611
insider,1,7,87,25,-1,-1,-1,9999999999.000000
fastmultrec_greedy,1,7,87,25,1771.0,67.0,96.0,0.315627
lcamap,1,7,87,25,1771.0,67.0,96.0,0.048676
segdup,1,8,87,25,1230,45,105,40.955799
insider,1,8,87,25,1137.0,37.0,212.0,0.875276
fastmultrec_greedy,1,8,87,25,1230.0,45.0,105.0,0.105140
lcamap,1,8,87,25,1230.0,45.0,105.0,0.018494
segdup,1,9,87,25,179,7,4,42.311246
insider,1,9,87,25,179.0,7.0,4.0,0.063303
fastmultrec_greedy,1,9,87,25,179.0,7.0,4.0,0.162441
lcamap,1,9,87,25,179.0,7.0,4.0,0.030605
segdup,1,10,87,25,78,3,3,89.352564
insider,1,10,87,25,78.0,3.0,3.0,0.094153
fastmultrec_greedy,1,10,87,25,78.0,3.0,3.0,0.345152
lcamap,1,10,87,25,78.0,3.0,3.0,0.051391
segdup,1,11,87,25,26,1,1,57.315378
insider,1,11,87,25,26.0,1.0,1.0,0.066307
fastmultrec_greedy,1,11,87,25,26.0,1.0,1.0,0.242151
lcamap,1,11,87,25,26.0,1.0,1.0,0.038188
segdup,2,8,88,25,1183,44,83,89.338347
insider,2,8,88,25,1096.0,38.0,146.0,9.622114
fastmultrec_greedy,2,8,88,25,1183.0,44.0,83.0,0.682861
lcamap,2,8,88,25,1205.0,45.0,80.0,0.051196
segdup,2,9,88,25,688,26,38,121.893497
insider,2,9,88,25,669.0,25.0,44.0,1.769451
fastmultrec_greedy,2,9,88,25,688.0,26.0,38.0,0.593386
lcamap,2,9,88,25,688.0,26.0,38.0,0.082631
segdup,2,10,88,25,75,3,0,73.686768
insider,2,10,88,25,75.0,3.0,0.0,0.080017
fastmultrec_greedy,2,10,88,25,75.0,3.0,0.0,0.265480
lcamap,2,10,88,25,75.0,3.0,0.0,0.042064
segdup,2,11,88,25,51,2,1,114.793568
insider,2,11,88,25,51.0,2.0,1.0,0.135379
fastmultrec_greedy,2,11,88,25,51.0,2.0,1.0,0.593566
lcamap,2,11,88,25,51.0,2.0,1.0,0.082273
segdup,1,7,88,25,2984,94,634,84.389295
insider,1,7,88,25,2628.0,71.0,853.0,1.542031
fastmultrec_greedy,1,7,88,25,2851.0,89.0,626.0,1.458710
lcamap,1,7,88,25,2999.0,97.0,574.0,0.034770
segdup,1,8,88,25,1488,56,88,63.217821
insider,1,8,88,25,1413.0,51.0,138.0,20.525568
fastmultrec_greedy,1,8,88,25,1488.0,56.0,88.0,0.365685
lcamap,1,8,88,25,1510.0,57.0,85.0,0.032932
segdup,1,9,88,25,415,16,15,71.263687
insider,1,9,88,25,415.0,16.0,15.0,0.334230
fastmultrec_greedy,1,9,88,25,415.0,16.0,15.0,0.255570
lcamap,1,9,88,25,415.0,16.0,15.0,0.039040
segdup,1,10,88,25,52,2,2,56.156728
insider,1,10,88,25,52.0,2.0,2.0,0.054822
fastmultrec_greedy,1,10,88,25,52.0,2.0,2.0,0.202496
lcamap,1,10,88,25,52.0,2.0,2.0,0.031855
segdup,1,11,88,25,25,1,0,89.217380
insider,1,11,88,25,25.0,1.0,0.0,0.086631
fastmultrec_greedy,1,11,88,25,25.0,1.0,0.0,0.378504
lcamap,1,11,88,25,25.0,1.0,0.0,0.054864
segdup,2,7,89,25,6504,156,2604,329.321173
insider,2,7,89,25,5904.0,114.0,3054.0,2.840466
fastmultrec_greedy,2,7,89,25,6086.0,134.0,2736.0,10.610259
lcamap,2,7,89,25,6504.0,156.0,2604.0,0.073147
segdup,2,8,89,25,1262,47,87,205.822252
insider,2,8,89,25,1215.0,43.0,140.0,6.054031
fastmultrec_greedy,2,8,89,25,1262.0,47.0,87.0,0.754313
lcamap,2,8,89,25,1262.0,47.0,87.0,0.104914
segdup,2,9,89,25,419,16,19,51.167229
insider,2,9,89,25,373.0,11.0,98.0,2.305442
fastmultrec_greedy,2,9,89,25,419.0,16.0,19.0,0.166034
lcamap,2,9,89,25,419.0,16.0,19.0,0.029645
segdup,2,10,89,25,76,3,1,51.482093
insider,2,10,89,25,76.0,3.0,1.0,0.074359
fastmultrec_greedy,2,10,89,25,76.0,3.0,1.0,0.248384
lcamap,2,10,89,25,76.0,3.0,1.0,0.041036
segdup,2,11,89,25,50,2,0,134.894226
insider,2,11,89,25,50.0,2.0,0.0,0.167632
fastmultrec_greedy,2,11,89,25,50.0,2.0,0.0,0.649073
lcamap,2,11,89,25,50.0,2.0,0.0,0.098006
segdup,1,7,89,25,2287,76,387,62.983618
insider,1,7,89,25,1921.0,52.0,621.0,1.678859
fastmultrec_greedy,1,7,89,25,2033.0,63.0,458.0,1.511292
lcamap,1,7,89,25,2357.0,80.0,357.0,0.025550
segdup,1,8,89,25,1419,53,94,68.773893
insider,1,8,89,25,1303.0,44.0,203.0,241.323360
fastmultrec_greedy,1,8,89,25,1419.0,53.0,94.0,0.334780
lcamap,1,8,89,25,1438.0,54.0,88.0,0.035093
segdup,1,9,89,25,335,13,10,55.773441
insider,1,9,89,25,316.0,12.0,16.0,0.115178
fastmultrec_greedy,1,9,89,25,335.0,13.0,10.0,0.143233
lcamap,1,9,89,25,335.0,13.0,10.0,0.026521
segdup,1,10,89,25,105,4,5,167.386430
insider,1,10,89,25,105.0,4.0,5.0,0.094925
fastmultrec_greedy,1,10,89,25,105.0,4.0,5.0,0.349228
lcamap,1,10,89,25,105.0,4.0,5.0,0.058938
segdup,1,11,89,25,25,1,0,60.281555
insider,1,11,89,25,25.0,1.0,0.0,0.063526
fastmultrec_greedy,1,11,89,25,25.0,1.0,0.0,0.227056
lcamap,1,11,89,25,25.0,1.0,0.0,0.038701
segdup,2,7,90,25,4882,130,1632,195.169696
insider,2,7,90,25,4416.0,102.0,1866.0,2.385112
fastmultrec_greedy,2,7,90,25,4542.0,111.0,1767.0,6.024804
lcamap,2,7,90,25,4882.0,130.0,1632.0,0.052427
segdup,2,8,90,25,1130,43,55,80.072146
insider,2,8,90,25,1098.0,39.0,123.0,38.330771
fastmultrec_greedy,2,8,90,25,1130.0,43.0,55.0,0.289154
lcamap,2,8,90,25,1130.0,43.0,55.0,0.046425
segdup,2,9,90,25,439,17,14,100.260964
insider,2,9,90,25,439.0,17.0,14.0,1.078298
fastmultrec_greedy,2,9,90,25,439.0,17.0,14.0,0.447385
lcamap,2,9,90,25,439.0,17.0,14.0,0.069388
segdup,2,10,90,25,51,2,1,69.135086
insider,2,10,90,25,51.0,2.0,1.0,0.092193
fastmultrec_greedy,2,10,90,25,51.0,2.0,1.0,0.333758
lcamap,2,10,90,25,51.0,2.0,1.0,0.051526
segdup,2,11,90,25,75,3,0,130.713741
insider,2,11,90,25,75.0,3.0,0.0,0.162550
fastmultrec_greedy,2,11,90,25,75.0,3.0,0.0,0.615048
lcamap,2,11,90,25,75.0,3.0,0.0,0.092290
segdup,1,7,90,25,3972,125,847,115.039643
insider,1,7,90,25,3456.0,94.0,1106.0,1.908723
fastmultrec_greedy,1,7,90,25,3698.0,113.0,873.0,3.727020
lcamap,1,7,90,25,3990.0,129.0,765.0,0.042292
segdup,1,8,90,25,1691,61,166,65.067989
insider,1,8,90,25,1536.0,45.0,411.0,69.656389
fastmultrec_greedy,1,8,90,25,1646.0,58.0,196.0,0.542360
lcamap,1,8,90,25,1691.0,61.0,166.0,0.026353
segdup,1,9,90,25,56,2,6,57.099299
insider,1,9,90,25,56.0,2.0,6.0,0.056774
fastmultrec_greedy,1,9,90,25,56.0,2.0,6.0,0.203908
lcamap,1,9,90,25,56.0,2.0,6.0,0.033406
segdup,1,10,90,25,50,2,0,97.573571
insider,1,10,90,25,50.0,2.0,0.0,0.095148
fastmultrec_greedy,1,10,90,25,50.0,2.0,0.0,0.394791
lcamap,1,10,90,25,50.0,2.0,0.0,0.060793
segdup,1,11,90,25,50,2,0,71.498913
insider,1,11,90,25,50.0,2.0,0.0,0.070247
fastmultrec_greedy,1,11,90,25,50.0,2.0,0.0,0.327652
lcamap,1,11,90,25,50.0,2.0,0.0,0.038986
segdup,2,8,91,25,781,30,31,75.714681
insider,2,8,91,25,748.0,27.0,73.0,2.376663
fastmultrec_greedy,2,8,91,25,781.0,30.0,31.0,0.314112
lcamap,2,8,91,25,781.0,30.0,31.0,0.046892
segdup,2,9,91,25,412,16,12,142.674967
insider,2,9,91,25,412.0,16.0,12.0,0.273408
fastmultrec_greedy,2,9,91,25,412.0,16.0,12.0,0.575873
lcamap,2,9,91,25,412.0,16.0,12.0,0.090247
segdup,2,10,91,25,81,3,6,114.376017
insider,2,10,91,25,81.0,3.0,6.0,0.142931
fastmultrec_greedy,2,10,91,25,81.0,3.0,6.0,0.516042
lcamap,2,10,91,25,81.0,3.0,6.0,0.083748
segdup,2,11,91,25,75,3,0,76.224383
insider,2,11,91,25,75.0,3.0,0.0,0.101818
fastmultrec_greedy,2,11,91,25,75.0,3.0,0.0,0.344013
lcamap,2,11,91,25,75.0,3.0,0.0,0.056075
segdup,1,7,91,25,7080,207,1905,162.266756
insider,1,7,91,25,6016.0,138.0,2566.0,78.601633
fastmultrec_greedy,1,7,91,25,6358.0,171.0,2083.0,10.884458
lcamap,1,7,91,25,7101.0,208.0,1901.0,0.047853
segdup,1,8,91,25,689,26,39,176.554837
insider,1,8,91,25,654.0,24.0,54.0,9.553907
fastmultrec_greedy,1,8,91,25,689.0,26.0,39.0,0.697955
lcamap,1,8,91,25,711.0,27.0,36.0,0.051720
segdup,1,9,91,25,202,8,2,48.707989
insider,1,9,91,25,202.0,8.0,2.0,0.076325
fastmultrec_greedy,1,9,91,25,202.0,8.0,2.0,0.144676
lcamap,1,9,91,25,202.0,8.0,2.0,0.025159
segdup,1,10,91,25,50,2,0,90.438520
insider,1,10,91,25,50.0,2.0,0.0,0.085642
fastmultrec_greedy,1,10,91,25,50.0,2.0,0.0,0.352861
lcamap,1,10,91,25,50.0,2.0,0.0,0.053059
segdup,1,11,91,25,25,1,0,60.808321
insider,1,11,91,25,25.0,1.0,0.0,0.055697
fastmultrec_greedy,1,11,91,25,25.0,1.0,0.0,0.199464
lcamap,1,11,91,25,25.0,1.0,0.0,0.033257
segdup,2,7,92,25,7091,191,2316,405.478614
insider,2,7,92,25,6268.0,135.0,2893.0,6.978921
fastmultrec_greedy,2,7,92,25,6596.0,165.0,2471.0,19.604204
lcamap,2,7,92,25,7119.0,193.0,2294.0,0.117552
segdup,2,8,92,25,1809,65,184,115.930849
insider,2,8,92,25,1688.0,54.0,338.0,14.445944
fastmultrec_greedy,2,8,92,25,1801.0,65.0,176.0,0.594882
lcamap,2,8,92,25,1825.0,66.0,175.0,0.051902
segdup,2,9,92,25,177,7,2,111.979188
insider,2,9,92,25,177.0,7.0,2.0,0.125886
fastmultrec_greedy,2,9,92,25,177.0,7.0,2.0,0.400537
lcamap,2,9,92,25,177.0,7.0,2.0,0.061429
segdup,2,10,92,25,76,3,1,101.596583
insider,2,10,92,25,76.0,3.0,1.0,0.123119
fastmultrec_greedy,2,10,92,25,76.0,3.0,1.0,0.478721
lcamap,2,10,92,25,76.0,3.0,1.0,0.079168
segdup,2,11,92,25,50,2,0,53.408855
insider,2,11,92,25,50.0,2.0,0.0,0.069687
fastmultrec_greedy,2,11,92,25,50.0,2.0,0.0,0.288762
lcamap,2,11,92,25,50.0,2.0,0.0,0.038365
segdup,1,7,92,25,4047,124,947,123.345061
insider,1,7,92,25,3519.0,87.0,1344.0,1.346397
fastmultrec_greedy,1,7,92,25,3697.0,103.0,1122.0,5.785087
lcamap,1,7,92,25,4047.0,124.0,947.0,0.037742
segdup,1,8,92,25,816,31,41,40.460653
insider,1,8,92,25,736.0,25.0,111.0,26.429990
fastmultrec_greedy,1,8,92,25,816.0,31.0,41.0,0.102972
lcamap,1,8,92,25,816.0,31.0,41.0,0.019131
segdup,1,9,92,25,314,12,14,59.114103
insider,1,9,92,25,314.0,12.0,14.0,0.095639
fastmultrec_greedy,1,9,92,25,314.0,12.0,14.0,0.165027
lcamap,1,9,92,25,314.0,12.0,14.0,0.023780
segdup,1,10,92,25,50,2,0,42.721333
insider,1,10,92,25,50.0,2.0,0.0,0.043115
fastmultrec_greedy,1,10,92,25,50.0,2.0,0.0,0.136916
lcamap,1,10,92,25,50.0,2.0,0.0,0.023192
segdup,1,11,92,25,25,1,0,95.638216
insider,1,11,92,25,25.0,1.0,0.0,0.086828
fastmultrec_greedy,1,11,92,25,25.0,1.0,0.0,0.346829
lcamap,1,11,92,25,25.0,1.0,0.0,0.059549
segdup,2,7,93,25,5142,130,1892,152.974973
insider,2,7,93,25,4609.0,96.0,2209.0,2.702248
fastmultrec_greedy,2,7,93,25,4767.0,110.0,2017.0,6.124229
lcamap,2,7,93,25,5142.0,130.0,1892.0,0.037505
segdup,2,8,93,25,1071,40,71,114.375853
insider,2,8,93,25,1009.0,35.0,134.0,5.249749
fastmultrec_greedy,2,8,93,25,1071.0,40.0,71.0,0.430795
lcamap,2,8,93,25,1071.0,40.0,71.0,0.059856
segdup,2,9,93,25,393,15,18,59.509291
insider,2,9,93,25,393.0,15.0,18.0,0.203969
fastmultrec_greedy,2,9,93,25,393.0,15.0,18.0,0.234726
lcamap,2,9,93,25,393.0,15.0,18.0,0.037951
segdup,2,10,93,25,358,14,8,130.057127
insider,2,10,93,25,358.0,14.0,8.0,0.973735
fastmultrec_greedy,2,10,93,25,358.0,14.0,8.0,0.596449
lcamap,2,10,93,25,358.0,14.0,8.0,0.084980
segdup,2,11,93,25,50,2,0,89.108142
insider,2,11,93,25,50.0,2.0,0.0,0.105009
fastmultrec_greedy,2,11,93,25,50.0,2.0,0.0,0.444947
lcamap,2,11,93,25,50.0,2.0,0.0,0.066900
segdup,1,7,93,25,8389,219,2914,185.604595
insider,1,7,93,25,7230.0,149.0,3505.0,8.003873
fastmultrec_greedy,1,7,93,25,7624.0,181.0,3099.0,11.474913
lcamap,1,7,93,25,8389.0,219.0,2914.0,0.045319
segdup,1,8,93,25,358,14,8,35.834035
insider,1,8,93,25,358.0,14.0,8.0,0.140609
fastmultrec_greedy,1,8,93,25,358.0,14.0,8.0,0.102709
lcamap,1,8,93,25,358.0,14.0,8.0,0.017527
segdup,1,9,93,25,337,13,12,40.497334
insider,1,9,93,25,337.0,13.0,12.0,0.261494
fastmultrec_greedy,1,9,93,25,337.0,13.0,12.0,0.126884
lcamap,1,9,93,25,337.0,13.0,12.0,0.021532
segdup,1,10,93,25,25,1,0,71.407258
insider,1,10,93,25,25.0,1.0,0.0,0.066609
fastmultrec_greedy,1,10,93,25,25.0,1.0,0.0,0.244378
lcamap,1,10,93,25,25.0,1.0,0.0,0.040358
segdup,1,11,93,25,25,1,0,38.056095
insider,1,11,93,25,25.0,1.0,0.0,0.032853
fastmultrec_greedy,1,11,93,25,25.0,1.0,0.0,0.104916
lcamap,1,11,93,25,25.0,1.0,0.0,0.017950
segdup,2,7,94,25,6527,190,1777,432.584858
insider,2,7,94,25,5741.0,134.0,2391.0,4.323654
fastmultrec_greedy,2,7,94,25,6154.0,170.0,1904.0,17.407407
lcamap,2,7,94,25,6527.0,190.0,1777.0,0.133326
segdup,2,8,94,25,1574,59,99,135.442385
insider,2,8,94,25,1411.0,45.0,286.0,176.988402
fastmultrec_greedy,2,8,94,25,1564.0,58.0,114.0,0.749241
lcamap,2,8,94,25,1574.0,59.0,99.0,0.061277
segdup,2,9,94,25,594,23,19,120.158874
insider,2,9,94,25,594.0,23.0,19.0,1.082221
fastmultrec_greedy,2,9,94,25,594.0,23.0,19.0,0.647057
lcamap,2,9,94,25,594.0,23.0,19.0,0.094062
segdup,2,10,94,25,106,4,6,43.031599
insider,2,10,94,25,106.0,4.0,6.0,0.065043
fastmultrec_greedy,2,10,94,25,106.0,4.0,6.0,0.202991
lcamap,2,10,94,25,106.0,4.0,6.0,0.033295
segdup,2,11,94,25,75,3,0,109.138032
insider,2,11,94,25,75.0,3.0,0.0,0.136079
fastmultrec_greedy,2,11,94,25,75.0,3.0,0.0,0.520498
lcamap,2,11,94,25,75.0,3.0,0.0,0.085436
segdup,1,7,94,25,6858,214,1508,163.022896
insider,1,7,94,25,5799.0,149.0,2074.0,6.659915
fastmultrec_greedy,1,7,94,25,6128.0,178.0,1678.0,12.492002
lcamap,1,7,94,25,6858.0,214.0,1508.0,0.057786
segdup,1,8,94,25,1185,44,85,65.530119
insider,1,8,94,25,1146.0,41.0,121.0,4.442256
fastmultrec_greedy,1,8,94,25,1185.0,44.0,85.0,0.242023
lcamap,1,8,94,25,1185.0,44.0,85.0,0.033231
segdup,1,9,94,25,227,9,2,78.163662
insider,1,9,94,25,227.0,9.0,2.0,0.138095
fastmultrec_greedy,1,9,94,25,227.0,9.0,2.0,0.293247
lcamap,1,9,94,25,227.0,9.0,2.0,0.042259
segdup,1,10,94,25,150,6,0,38.426515
insider,1,10,94,25,150.0,6.0,0.0,0.053638
fastmultrec_greedy,1,10,94,25,150.0,6.0,0.0,0.136163
lcamap,1,10,94,25,150.0,6.0,0.0,0.021691
segdup,1,11,94,25,25,1,0,98.527632
insider,1,11,94,25,25.0,1.0,0.0,0.085256
fastmultrec_greedy,1,11,94,25,25.0,1.0,0.0,0.373695
lcamap,1,11,94,25,25.0,1.0,0.0,0.054173
segdup,2,7,95,25,5721,143,2146,240.719617
insider,2,7,95,25,5150.0,103.0,2575.0,2.405503
fastmultrec_greedy,2,7,95,25,5284.0,118.0,2334.0,9.799464
lcamap,2,7,95,25,5721.0,143.0,2146.0,0.057571
segdup,2,9,95,25,105,4,5,64.540538
insider,2,9,95,25,105.0,4.0,5.0,0.094614
fastmultrec_greedy,2,9,95,25,105.0,4.0,5.0,0.337467
lcamap,2,9,95,25,105.0,4.0,5.0,0.052887
segdup,2,10,95,25,126,5,1,71.953487
insider,2,10,95,25,126.0,5.0,1.0,0.112947
fastmultrec_greedy,2,10,95,25,126.0,5.0,1.0,0.327763
lcamap,2,10,95,25,126.0,5.0,1.0,0.051151
segdup,1,7,95,25,3232,99,757,68.132667
insider,1,7,95,25,2774.0,72.0,974.0,1.134492
fastmultrec_greedy,1,7,95,25,2920.0,84.0,820.0,2.918273
lcamap,1,7,95,25,3317.0,105.0,692.0,0.023107
segdup,1,8,95,25,1273,46,123,50.996231
insider,1,8,95,25,1218.0,40.0,218.0,2.377278
fastmultrec_greedy,1,8,95,25,1290.0,47.0,115.0,0.143043
lcamap,1,8,95,25,1290.0,47.0,115.0,0.024596
segdup,1,9,95,25,127,5,2,164.432682
insider,1,9,95,25,127.0,5.0,2.0,0.079960
fastmultrec_greedy,1,9,95,25,127.0,5.0,2.0,0.303366
lcamap,1,9,95,25,127.0,5.0,2.0,0.044226
segdup,1,10,95,25,77,3,2,34.827787
insider,1,10,95,25,77.0,3.0,2.0,0.032348
fastmultrec_greedy,1,10,95,25,77.0,3.0,2.0,0.093732
lcamap,1,10,95,25,77.0,3.0,2.0,0.015887
segdup,1,11,95,25,76,3,1,91.468137
insider,1,11,95,25,76.0,3.0,1.0,0.088223
fastmultrec_greedy,1,11,95,25,76.0,3.0,1.0,0.357232
lcamap,1,11,95,25,76.0,3.0,1.0,0.053601
segdup,2,7,96,25,8942,229,3217,304.172021
insider,2,7,96,25,7866.0,162.0,3816.0,3.541686
fastmultrec_greedy,2,7,96,25,8150.0,185.0,3525.0,20.798467
lcamap,2,7,96,25,8942.0,229.0,3217.0,0.082536
segdup,2,8,96,25,1980,68,280,127.258944
insider,2,8,96,25,1861.0,56.0,461.0,3.216907
fastmultrec_greedy,2,8,96,25,1980.0,68.0,280.0,0.355776
lcamap,2,8,96,25,1980.0,68.0,280.0,0.050011
